StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Time Demographics_First Click,Time Demographics_Last Click,Time Demographics_Page Submit,Time Demographics_Click Count,Gender,Age,Education,Video Timer_First Click,Video Timer_Last Click,Video Timer_Page Submit,Video Timer_Click Count,Video Timer_First Click,Video Timer_Last Click,Video Timer_Page Submit,Video Timer_Click Count,Video Timer_First Click,Video Timer_Last Click,Video Timer_Page Submit,Video Timer_Click Count,Video Timer_First Click,Video Timer_Last Click,Video Timer_Page Submit,Video Timer_Click Count,Video Timer_First Click,Video Timer_Last Click,Video Timer_Page Submit,Video Timer_Click Count,Video Timer_First Click,Video Timer_Last Click,Video Timer_Page Submit,Video Timer_Click Count,Time Instructor Sect_First Click,Time Instructor Sect_Last Click,Time Instructor Sect_Page Submit,Time Instructor Sect_Click Count,instr_enthusiasm,instr_professional,instr_subject,instr_material,instr_rating,Time Subject Ret_First Click,Time Subject Ret_Last Click,Time Subject Ret_Page Submit,Time Subject Ret_Click Count,subject_1_att_check,subject_1,subject_2,subject_3,subject_4,rid,Create New Field or Choose From Dropdown...,FL_20_DO,FL_29_DO,FL_37_DO,FL_45_DO,FL_53_DO,FL_69_DO,FL_77_DO,FL_85_DO,FL_93_DO,FL_101_DO,video_watched
10/31/21 10:25,10/31/21 10:31,IP Address,24.99.247.104,100,341,TRUE,10/31/21 10:31,R_bBfSy1kNjP8vnI5,,,,,33.58399963,-84.27510071,anonymous,EN,2.869,7,11.169,6,Female,20-30,"Some College, No degree",,,,,,,,,,,,,203.401,203.401,205.761,1,,,,,,,,,6.239,33.532,34.334,14,3 - moderately enthusiastic,5 - extremely professional,5 - extremely knowledgeable,3 - moderately clearly,3 - moderately effective,30.41,84.453,87.959,15,Introduction to Python,All of the above,Both A & B,Python is a compiled programming language with a faster and more efficient execution time than interpreted programming languages,Easy to Learn,617ec38d-d409-a7c8-ac66-917bf1743388,,,,,,,Video2-2(Control),,,,,Video2-2(Control)
10/31/21 10:26,10/31/21 10:31,IP Address,174.216.121.117,100,290,TRUE,10/31/21 10:31,R_1n2YpqH2c6D7FHo,,,,,36.05709839,-86.67289734,anonymous,EN,13.176,21.752,22.525,6,Female,30-40,"Some College, No degree",,,,,0,0,205.53,0,,,,,,,,,,,,,,,,,3.4,15.8,16.371,16,3 - moderately enthusiastic,4 - very professional,5 - extremely knowledgeable,4 - very clearly,4 - very effective,2.753,42.188,42.786,22,Introduction to Python,All of the above,Both A & B,Python is a compiled programming language with a faster and more efficient execution time than interpreted programming languages,Wonderful Community,617ec398-23af-84f7-7993-6551e50e6c58,,,,,,,,Video1-2(Control),,,,Video1-2(Control)
10/31/21 10:25,10/31/21 10:31,IP Address,172.58.175.210,100,309,TRUE,10/31/21 10:31,R_2e9mx4lt8Nqy3Jn,,,,,28.63439941,-81.62210083,anonymous,EN,0.861,13.587,14.557,12,Female,40-50,"Some College, No degree",,,,,,,,,,,,,,,,,13.557,174.343,209.748,4,,,,,4.234,22.697,23.161,15,2 - slightly enthusiastic,4 - very professional,4 - very knowledgeable,4 - very clearly,3 - moderately effective,3.427,53.078,54.068,16,Introduction to Python,All of the above,All of the above,Python is an object oriented programming language,Great Advanced Language,617ec398-f67a-d90a-bbbc-10f7e83332a3,,,,,,,,,Video3-1(Treatment),,,Video3-1(Treatment)
10/31/21 10:25,10/31/21 10:31,IP Address,67.166.230.152,100,347,TRUE,10/31/21 10:31,R_oXG9sji0NSauOad,,,,,33.4125061,-84.30120087,anonymous,EN,1.147,10.473,11.13,14,Male,20-30,High school diploma,,,,,,,,,14.738,67.087,291.924,22,,,,,,,,,,,,,5.233,11.113,11.86,12,4 - very enthusiastic,4 - very professional,5 - extremely knowledgeable,4 - very clearly,2 - slightly effective,0.721,23.627,24.508,29,Introduction to Python,Automation utilities,Both A & B,Python is a compiled programming language with a faster and more efficient execution time than interpreted programming languages,Wonderful Community,617ec371-f5c7-c68a-9d66-474b492eb71d,,Video2-1(Treatment),,,,,,,,,,Video2-1(Treatment)
10/31/21 10:25,10/31/21 10:31,IP Address,73.224.124.238,100,353,TRUE,10/31/21 10:31,R_3puuUlVCfsvdtB9,,,,,30.2230072,-81.7594986,anonymous,EN,2.094,8.715,11.28,7,Female,40-50,High school diploma,,,,,,,,,3.994,192.681,195.945,3,,,,,,,,,,,,,3.928,20.213,21.006,13,2 - slightly enthusiastic,4 - very professional,4 - very knowledgeable,4 - very clearly,4 - very effective,3.054,118.266,119.152,16,Introduction to Python,All of the above,Both A & B,Python is an interpreted programming language,Easy to Learn,617ec36f-e1e0-8761-d9ca-d96c3da8df9c,,,,,,,,,Video2-1(Treatment),,,Video2-1(Treatment)
10/31/21 10:26,10/31/21 10:31,IP Address,172.58.107.37,100,276,TRUE,10/31/21 10:31,R_1160jymajyh6TXg,,,,,32.7796936,-96.80220032,anonymous,EN,16.401,24.473,25.4,6,Male,40-50,High school diploma,,,,,,,,,4.932,120.982,197.976,3,,,,,,,,,,,,,4.471,13.227,14.118,9,5 - extremely enthusiastic,5 - extremely professional,5 - extremely knowledgeable,5 - extremely clearly,5 - extremely effective,5.556,33.295,34.308,10,Introduction to Python,All of the above,All of the above,Python is a compiled programming language with a faster and more efficient execution time than interpreted programming languages,Easy to Learn,617ec3d7-9ed2-a40c-4824-ff5715fd7d85,,,,Video2-1(Treatment),,,,,,,,Video2-1(Treatment)
10/31/21 10:26,10/31/21 10:31,IP Address,76.98.85.115,100,263,TRUE,10/31/21 10:31,R_1OjA75jXImFQjYP,,,,,39.63270569,-75.69979858,anonymous,EN,12.925,17.492,18.237,7,Female,30-40,"Some College, No degree",,,,,3.355,154.737,197.343,11,,,,,,,,,,,,,,,,,2.27,11.116,11.726,9,3 - moderately enthusiastic,3 - moderately professional,3 - moderately knowledgeable,2 - slightly clearly,2 - slightly effective,2.387,31.84,33.374,13,Introduction to Python,All of the above,Both A & B,Python is an object oriented programming language,Great Advanced Language,617ec3b1-fa8f-bcd3-3dee-f3c1f8412261,,,,,,,,Video1-2(Control),,,,Video1-2(Control)
10/31/21 10:27,10/31/21 10:31,IP Address,174.250.145.14,100,230,TRUE,10/31/21 10:31,R_1K6ERDkrd7psiUC,,,,,35.229599,-80.84300232,anonymous,EN,0.967,10.967,11.701,18,Male,30-40,"Some College, No degree",,,,,,,,,3.801,191.195,192.119,37,,,,,,,,,,,,,1.8,9.099,10.936,15,3 - moderately enthusiastic,2 - slightly professional,4 - very knowledgeable,3 - moderately clearly,3 - moderately effective,3.885,11.301,11.857,13,Introduction to Python,Web Applications,C. A low level implementation programming language,Python is an object oriented programming language,Great Starter Language,617ec402-4f36-508f-b79f-96e6a2409bd7,,,Video2-1(Treatment),,,,,,,,,Video2-1(Treatment)
10/31/21 10:26,10/31/21 10:31,IP Address,172.58.17.48,100,281,TRUE,10/31/21 10:31,R_2bK933FkYPzgm8n,,,,,33.95759583,-118.2669983,anonymous,EN,1.901,11.996,13.163,8,Male,40-50,High school diploma,196.222,196.222,198.553,1,,,,,,,,,,,,,,,,,,,,,8.66,21.599,22.301,11,5 - extremely enthusiastic,5 - extremely professional,5 - extremely knowledgeable,5 - extremely clearly,5 - extremely effective,5.304,41.435,43.423,17,Introduction to Python,All of the above,A. A programming language designed to be human readable,Python is an object oriented programming language,Great Starter Language,617ec3d2-2d14-b290-1eff-b2bc85527e66,,,,Video1-1(Treatment),,,,,,,,Video1-1(Treatment)
10/31/21 10:27,10/31/21 10:31,IP Address,174.212.96.160,100,270,TRUE,10/31/21 10:31,R_1nUDEFV0mmdfbWR,,,,,35.9335022,-84.14810181,anonymous,EN,6.447,9.95,10.894,5,Female,30-40,"Some College, No degree",136.576,136.576,192.897,1,,,,,,,,,,,,,,,,,,,,,2.439,10.388,18.075,13,4 - very enthusiastic,4 - very professional,4 - very knowledgeable,3 - moderately clearly,3 - moderately effective,2.133,39.584,40.722,17,Introduction to Python,All of the above,A. A programming language designed to be human readable,Python is an object oriented programming language,Great Starter Language,617ec3d5-4864-b982-1479-3be6b1e19250,,,,,,,,Video1-1(Treatment),,,,Video1-1(Treatment)
10/31/21 10:27,10/31/21 10:31,IP Address,24.9.237.208,100,277,TRUE,10/31/21 10:31,R_vl7IGKp12yjpTqx,,,,,39.84199524,-105.1100998,anonymous,EN,3.825,10.467,11.059,8,Female,30-40,Bachelor‰Ûªs degree,,,,,,,,,,,,,,,,,,,,,1.932,114.037,193.99,11,4.302,18.041,18.602,12,3 - moderately enthusiastic,3 - moderately professional,3 - moderately knowledgeable,3 - moderately clearly,3 - moderately effective,3.143,47.609,48.343,12,Introduction to Python,All of the above,Both A & B,Python is an object oriented programming language,Wonderful Community,617ec3df-3db0-779e-fc7f-59fcc90cc3c3,,,,,,,,Video3-2(Control),,,,Video3-2(Control)
10/31/21 10:26,10/31/21 10:31,IP Address,107.127.39.21,100,290,TRUE,10/31/21 10:31,R_3rSxJ2aMfaYqoCD,,,,,39.73880005,-104.9868011,anonymous,EN,0.584,11.31,12.202,10,Female,30-40,Bachelor‰Ûªs degree,,,,,2.695,182.809,222.194,20,,,,,,,,,,,,,,,,,2.204,10.401,11.121,10,3 - moderately enthusiastic,3 - moderately professional,4 - very knowledgeable,4 - very clearly,3 - moderately effective,3.963,37.515,38.8,11,Introduction to Python,All of the above,Both A & B,Python is an interpreted programming language,Easy to Learn,617ec3b2-4fff-23b1-e42b-75cb21cf6777,,,,,,,,Video1-2(Control),,,,Video1-2(Control)
10/31/21 10:27,10/31/21 10:31,IP Address,192.197.123.108,100,288,TRUE,10/31/21 10:31,R_21cbjOkSMjemfMQ,,,,,37.0493927,-94.50689697,anonymous,EN,1.496,10.232,11.26,10,Female,30-40,"Some College, No degree",,,,,,,,,,,,,3.859,203.042,205.83,7,,,,,,,,,2.734,11.274,11.631,11,4 - very enthusiastic,5 - extremely professional,5 - extremely knowledgeable,4 - very clearly,5 - extremely effective,2.59,55.764,56.3,16,Introduction to Python,All of the above,Both A & B,Python is an object oriented programming language,Wonderful Community,617ec3d9-e41f-13d2-b9e2-f0f5959ff632,,,,,,,,Video2-2(Control),,,,Video2-2(Control)
10/31/21 10:27,10/31/21 10:31,IP Address,72.82.234.84,100,270,TRUE,10/31/21 10:31,R_1cXPhl5IDvZfrBB,,,,,40.19940186,-74.71199799,anonymous,EN,2.544,10.847,12.478,5,Female,50+,Associate‰Ûªs degree,,,,,,,,,,,,,,,,,,,,,4.787,113.638,195.183,4,4.496,20.831,22.412,9,2 - slightly enthusiastic,4 - very professional,4 - very knowledgeable,4 - very clearly,3 - moderately effective,2.111,36.423,37.907,10,Introduction to Python,All of the above,Both A & B,Python was created by Guido van Rossum in 1991,Great Advanced Language,617ec3c4-df73-688d-be13-99f4ac2292eb,,,,,,,,,,Video3-2(Control),,Video3-2(Control)
10/31/21 10:27,10/31/21 10:31,IP Address,108.58.137.46,100,278,TRUE,10/31/21 10:31,R_STbomkDWJ3Syf8l,,,,,40.59109497,-74.46420288,anonymous,EN,2.273,7.745,19.947,7,Male,40-50,Bachelor‰Ûªs degree,,,,,,,,,,,,,,,,,129.143,195.538,195.564,3,,,,,3.544,19.911,20.864,18,3 - moderately enthusiastic,4 - very professional,4 - very knowledgeable,3 - moderately clearly,4 - very effective,2.921,39.386,40.389,17,Introduction to Python,Artificial intelligence projects,Both A & B,Python is an object oriented programming language,Great Starter Language,617ec3eb-aa78-c104-45fc-e6fbdd5a5914,,,,Video3-1(Treatment),,,,,,,,Video3-1(Treatment)
10/31/21 10:25,10/31/21 10:31,IP Address,174.255.133.213,100,366,TRUE,10/31/21 10:31,R_2zOqZmR33iO6KpX,,,,,32.7796936,-96.80220032,anonymous,EN,7.817,13.452,14.144,8,Female,40-50,Associate‰Ûªs degree,,,,,36.405,261.413,262.745,4,,,,,,,,,,,,,,,,,2.401,33.671,34.798,21,1 - not enthusiastic,3 - moderately professional,3 - moderately knowledgeable,3 - moderately clearly,3 - moderately effective,2.566,42.798,43.831,25,Introduction to Python,Web Applications,A. A programming language designed to be human readable,Python is an interpreted programming language,Great Advanced Language,617ec38e-3445-505e-a1e5-3bd5676b5ee5,,,,,,,,,Video1-2(Control),,,Video1-2(Control)
10/31/21 10:26,10/31/21 10:31,IP Address,65.242.120.107,100,333,TRUE,10/31/21 10:31,R_1IghbMF16WGfbeK,,,,,39.44419861,-77.33930206,anonymous,EN,2.779,5.57,23.921,7,Female,20-30,"Some College, No degree",,,,,,,,,,,,,0,0,238.955,0,,,,,,,,,2.91,40.025,40.501,17,2 - slightly enthusiastic,4 - very professional,3 - moderately knowledgeable,2 - slightly clearly,3 - moderately effective,2.666,24.241,24.851,16,Introduction to Python,Web Applications,Both A & B,Python is a compiled programming language with a faster and more efficient execution time than interpreted programming languages,Easy to Learn,617ec394-aad6-416f-bf28-59c89cba94f8,,,,,,,Video2-2(Control),,,,,Video2-2(Control)
10/31/21 10:26,10/31/21 10:31,IP Address,68.37.69.158,100,297,TRUE,10/31/21 10:31,R_1jrIaAklaCOhVb7,,,,,42.55380249,-82.91850281,anonymous,EN,0.802,9.773,11.287,8,Female,50+,Less than High school,,,,,,,,,,,,,,,,,9.916,9.916,194.064,1,,,,,5.636,18.483,19.144,11,4 - very enthusiastic,5 - extremely professional,5 - extremely knowledgeable,5 - extremely clearly,5 - extremely effective,3.303,65.067,65.759,12,Introduction to Python,All of the above,Both A & B,Python is an interpreted programming language,Wonderful Community,617ec3ee-b302-68d3-881d-b14e281d1333,,,,,,,,,,Video3-1(Treatment),,Video3-1(Treatment)
10/31/21 10:26,10/31/21 10:31,IP Address,156.146.93.80,100,316,TRUE,10/31/21 10:31,R_1HbnyNZoGCbacI9,,,,,35.92649841,-95.16609955,anonymous,EN,6.225,11.647,12.728,6,Female,30-40,"Some College, No degree",,,,,,,,,,,,,,,,,,,,,2.275,171.94,194.498,40,2.131,32.97,33.053,20,1 - not enthusiastic,2 - slightly professional,3 - moderately knowledgeable,2 - slightly clearly,2 - slightly effective,1.299,64.647,69.778,28,Introduction to Python,All of the above,All of the above,Python is an object oriented programming language,Wonderful Community,617ec3b2-1fdf-889e-999a-f71eaa7ab3b8,,,,,,,,Video3-2(Control),,,,Video3-2(Control)
10/31/21 10:27,10/31/21 10:32,IP Address,73.61.22.38,100,264,TRUE,10/31/21 10:32,R_aV6sCy4Uvb4B4g9,,,,,42.41499329,-71.05269623,anonymous,EN,3.71,8.031,10.829,6,Female,40-50,"Some College, No degree",,,,,,,,,,,,,6.525,71.391,198.927,2,,,,,,,,,5.653,19.091,19.753,11,1 - not enthusiastic,4 - very professional,4 - very knowledgeable,4 - very clearly,4 - very effective,1.752,32.164,32.765,12,Introduction to Python,All of the above,All of the above,Python is a compiled programming language with a faster and more efficient execution time than interpreted programming languages,Great Advanced Language,617ec409-5d01-3df4-570d-8d59686e2b7c,,,,,,,,,Video2-2(Control),,,Video2-2(Control)
10/31/21 10:27,10/31/21 10:32,IP Address,75.140.194.22,100,257,TRUE,10/31/21 10:32,R_2Bms4kBZyKzLLDt,,,,,35.33200073,-78.92120361,anonymous,EN,1.241,10.96,11.882,10,Female,30-40,"Some College, No degree",,,,,,,,,,,,,,,,,,,,,2.938,7.037,192.757,2,2.606,12.419,12.944,12,4 - very enthusiastic,4 - very professional,4 - very knowledgeable,3 - moderately clearly,3 - moderately effective,2.86,35.161,35.669,14,Introduction to Python,All of the above,Both A & B,Python is an object oriented programming language,Easy to Learn,617ec425-e44f-4eeb-cace-da577fc60459,,,,,,,,Video3-2(Control),,,,Video3-2(Control)
10/31/21 10:27,10/31/21 10:32,IP Address,172.58.100.192,100,269,TRUE,10/31/21 10:32,R_0j24chbpZbIqmMF,,,,,29.79249573,-95.36730194,anonymous,EN,1.201,13.558,14.181,13,Male,30-40,"Some College, No degree",1.937,175.244,205.034,12,,,,,,,,,,,,,,,,,,,,,2.995,13.551,14.161,17,4 - very enthusiastic,4 - very professional,4 - very knowledgeable,4 - very clearly,4 - very effective,2.602,30.321,31.366,22,Introduction to Python,Artificial intelligence projects,A. A programming language designed to be human readable,Python is an object oriented programming language,Great Advanced Language,617ec406-9f36-a223-4fe6-9e90f984c61b,,,Video1-1(Treatment),,,,,,,,,Video1-1(Treatment)
10/31/21 10:27,10/31/21 10:32,IP Address,96.33.115.58,100,293,TRUE,10/31/21 10:32,R_3gT6RANUnUF3y13,,,,,36.54910278,-82.55840302,anonymous,EN,3.457,10.338,10.931,8,Female,30-40,"Some College, No degree",,,,,,,,,,,,,,,,,0,0,194.84,0,,,,,6.075,21.538,22.187,9,3 - moderately enthusiastic,5 - extremely professional,5 - extremely knowledgeable,5 - extremely clearly,5 - extremely effective,8.086,60.204,60.771,13,Introduction to Python,All of the above,All of the above,Python is an object oriented programming language,Easy to Learn,617ec408-eb6c-8a04-a89d-8c4cd6ed0815,,,,,,,,Video3-1(Treatment),,,,Video3-1(Treatment)
10/31/21 10:27,10/31/21 10:32,IP Address,172.58.223.45,100,259,TRUE,10/31/21 10:32,R_UrTlMENjdUQvpFn,,,,,42.29029846,-71.07980347,anonymous,EN,6.108,15.539,16.742,5,Male,50+,High school diploma,,,,,,,,,,,,,,,,,,,,,102.692,139.738,195.656,9,3.639,12.818,13.887,11,5 - extremely enthusiastic,5 - extremely professional,5 - extremely knowledgeable,5 - extremely clearly,5 - extremely effective,6.099,29.136,30.176,11,Introduction to Python,Web Applications,A. A programming language designed to be human readable,Python was created by Guido van Rossum in 1991,Wonderful Community,617ec3f3-74c5-50b9-9c44-e93206ea7ac0,,,,,Video3-2(Control),,,,,,,Video3-2(Control)
10/31/21 10:25,10/31/21 10:32,IP Address,174.59.25.5,100,393,TRUE,10/31/21 10:32,R_1oqdWayRpM6FgBt,,,,,41.21369934,-76.76329803,anonymous,EN,1.94,11.284,12.137,6,Female,30-40,High school diploma,,,,,,,,,,,,,,,,,12.379,201.695,205.235,7,,,,,5.477,27.649,29.492,19,2 - slightly enthusiastic,4 - very professional,4 - very knowledgeable,3 - moderately clearly,3 - moderately effective,2.603,46.537,52.035,19,Introduction to Python,All of the above,Both A & B,Python is an object oriented programming language,Great Advanced Language,617ec363-6c84-c351-46d2-3514d90681b7,,,,,,,,Video3-1(Treatment),,,,Video3-1(Treatment)
10/31/21 10:27,10/31/21 10:32,IP Address,174.255.131.204,100,302,TRUE,10/31/21 10:32,R_3oX7i4hQW0713Ua,,,,,32.7796936,-96.80220032,anonymous,EN,0.902,9.348,10.823,7,Female,30-40,Associate‰Ûªs degree,22.534,81.483,236.167,16,,,,,,,,,,,,,,,,,,,,,3.801,12.801,13.552,12,3 - moderately enthusiastic,3 - moderately professional,4 - very knowledgeable,4 - very clearly,3 - moderately effective,3.201,35.301,36.258,19,Introduction to Python,All of the above,All of the above,Python is a compiled programming language with a faster and more efficient execution time than interpreted programming languages,Great Starter Language,617ec3bd-a33e-a30a-4e0d-0229964bc4c9,,,,,,,,Video1-1(Treatment),,,,Video1-1(Treatment)
10/31/21 10:27,10/31/21 10:32,IP Address,73.214.49.35,100,298,TRUE,10/31/21 10:32,R_3GBSbx9HwBSd0TG,,,,,41.02659607,-80.34980011,anonymous,EN,1.702,6.002,10.99,5,Female,50+,High school diploma,,,,,,,,,3.516,3.516,223.956,1,,,,,,,,,,,,,5.702,18.601,19.647,10,3 - moderately enthusiastic,5 - extremely professional,5 - extremely knowledgeable,5 - extremely clearly,5 - extremely effective,3.415,39.805,41.078,13,Introduction to Python,Web Applications,All of the above,Python is an interpreted programming language,Wonderful Community,617ec403-333d-7411-9425-cf58175cd1d0,,,,,,,,,,Video2-1(Treatment),,Video2-1(Treatment)
10/31/21 10:27,10/31/21 10:32,IP Address,174.105.191.119,100,284,TRUE,10/31/21 10:32,R_3fdeE9No9Lae7YE,,,,,40.38690186,-82.49009705,anonymous,EN,0.662,9.727,10.702,13,Female,30-40,"Some College, No degree",,,,,,,,,5.173,190.771,191.807,44,,,,,,,,,,,,,4.739,16.244,16.861,11,4 - very enthusiastic,5 - extremely professional,5 - extremely knowledgeable,5 - extremely clearly,5 - extremely effective,1.242,56.872,58.033,22,Introduction to Python,All of the above,All of the above,Python was created by Guido van Rossum in 1991,Great Advanced Language,617ec418-9a37-92ac-9f11-4bc50c430c1e,,,,,,,,Video2-1(Treatment),,,,Video2-1(Treatment)
10/31/21 10:26,10/31/21 10:32,IP Address,72.230.233.62,100,368,TRUE,10/31/21 10:32,R_1jAIrVgwd7XJKOX,,,,,42.86999512,-77.27909851,anonymous,EN,23.159,28.729,44.663,6,Male,50+,High school diploma,4.382,4.382,283.352,1,,,,,,,,,,,,,,,,,,,,,1.902,9.066,10.9,9,3 - moderately enthusiastic,4 - very professional,4 - very knowledgeable,3 - moderately clearly,3 - moderately effective,9.037,24.94,25.742,9,Introduction to Python,Web Applications,Both A & B,Python is a compiled programming language with a faster and more efficient execution time than interpreted programming languages,Great Advanced Language,617ec3b1-c384-0e04-9f5b-a2031e8f06a4,,,,,Video1-1(Treatment),,,,,,,Video1-1(Treatment)
10/31/21 10:28,10/31/21 10:32,IP Address,172.56.23.183,100,268,TRUE,10/31/21 10:32,R_bl8dTjdCXr2YE93,,,,,41.35710144,-72.93340302,anonymous,EN,1.448,10.963,12.218,7,Female,20-30,Associate‰Ûªs degree,,,,,4.032,183.411,196.928,16,,,,,,,,,,,,,,,,,2.902,10.403,11.47,9,3 - moderately enthusiastic,5 - extremely professional,4 - very knowledgeable,4 - very clearly,5 - extremely effective,1.901,42.302,43.745,13,Introduction to Python,All of the above,Both A & B,Python was created by Guido van Rossum in 1991,Easy to Learn,617ec41a-5bd9-775a-b776-9f2aacbd372d,,,,,,,Video1-2(Control),,,,,Video1-2(Control)
10/31/21 10:27,10/31/21 10:32,IP Address,107.242.113.26,100,277,TRUE,10/31/21 10:32,R_1jJP4Z6HfUSRfNF,,,,,35.46620178,-97.51679993,anonymous,EN,19.442,25.048,25.5,6,Female,40-50,Bachelor‰Ûªs degree,2.122,93.895,191.884,11,,,,,,,,,,,,,,,,,,,,,1.694,11.491,11.802,12,4 - very enthusiastic,5 - extremely professional,5 - extremely knowledgeable,4 - very clearly,4 - very effective,2.304,41.76,42.2,17,Introduction to Python,All of the above,Both A & B,Python is an object oriented programming language,Great Advanced Language,617ec40e-9319-96af-d65e-08c929f567c7,,,,,,,,,Video1-1(Treatment),,,Video1-1(Treatment)
10/31/21 10:27,10/31/21 10:32,IP Address,107.77.214.100,100,322,TRUE,10/31/21 10:32,R_215Sv2RzetYGeMU,,,,,37.75849915,-122.1856003,anonymous,EN,2.167,9.13,12.24,5,Female,50+,"Some College, No degree",30.121,223.583,224.377,5,,,,,,,,,,,,,,,,,,,,,2.637,30.113,31.083,17,3 - moderately enthusiastic,3 - moderately professional,4 - very knowledgeable,3 - moderately clearly,3 - moderately effective,1.686,49.726,50.949,19,Introduction to Python,All of the above,Both A & B,Python is an object oriented programming language,Great Advanced Language,617ec3c9-d797-2e78-e3b7-7aaabe93aa0f,,,,,,,,,,Video1-1(Treatment),,Video1-1(Treatment)
10/31/21 10:27,10/31/21 10:32,IP Address,67.60.141.40,100,333,TRUE,10/31/21 10:32,R_2f6olPKsfTuklRD,,,,,33.83099365,-85.77519989,anonymous,EN,3.702,12.5,13.363,7,Male,20-30,"Some College, No degree",3.853,41.692,202.139,10,,,,,,,,,,,,,,,,,,,,,4.341,28.914,29.647,14,5 - extremely enthusiastic,5 - extremely professional,5 - extremely knowledgeable,5 - extremely clearly,5 - extremely effective,7.301,75.758,76.745,15,Introduction to Python,All of the above,All of the above,Python was created by Guido van Rossum in 1991,Great Advanced Language,617ec3b3-1fb7-3761-e3b7-677a4f1a78ca,,Video1-1(Treatment),,,,,,,,,,Video1-1(Treatment)
10/31/21 10:20,10/31/21 10:32,IP Address,68.200.169.175,100,736,TRUE,10/31/21 10:32,R_211zikYxXv3E4sI,,,,,28.14900208,-82.04109955,anonymous,EN,86.57,234.258,235.263,9,Female,30-40,"Some College, No degree",,,,,3.565,253.455,253.95,9,,,,,,,,,,,,,,,,,159.882,165.877,167.402,8,4 - very enthusiastic,5 - extremely professional,4 - very knowledgeable,4 - very clearly,5 - extremely effective,14.443,73.654,75.009,12,Introduction to Python,Web Applications,A. A programming language designed to be human readable,Python is a compiled programming language with a faster and more efficient execution time than interpreted programming languages,Great Starter Language,617ec24c-c88e-c21f-a62a-28b731c07b79,,,,,,,,Video1-2(Control),,,,Video1-2(Control)
10/31/21 10:28,10/31/21 10:32,IP Address,172.58.4.216,100,240,TRUE,10/31/21 10:32,R_w65eKKom5CE1usV,,,,,33.74679565,-84.31369781,anonymous,EN,1.32,12.168,12.98,10,Female,30-40,Master‰Ûªs degree,2.358,191.734,192.36,8,,,,,,,,,,,,,,,,,,,,,1.75,8.424,13.711,12,2 - slightly enthusiastic,3 - moderately professional,2 - slightly knowledgeable,4 - very clearly,1 - not effective,5.695,16.7,17.366,16,Introduction to Python,All of the above,Both A & B,Python is a compiled programming language with a faster and more efficient execution time than interpreted programming languages,Great Starter Language,617ec43a-951c-333c-89ee-41d691bb7c75,,,,,,,,Video1-1(Treatment),,,,Video1-1(Treatment)
10/31/21 10:26,10/31/21 10:32,IP Address,24.111.222.203,100,401,TRUE,10/31/21 10:32,R_111w8Yme2lvIFid,,,,,48.22610474,-101.2974014,anonymous,EN,100.85,104.307,104.577,6,Male,30-40,High school diploma,,,,,11.473,204.717,205.071,2,,,,,,,,,,,,,,,,,62.123,66.233,67.064,7,3 - moderately enthusiastic,4 - very professional,3 - moderately knowledgeable,5 - extremely clearly,4 - very effective,0.698,21.506,21.696,15,Introduction to Python,All of the above,All of the above,Python is an object oriented programming language,Great Starter Language,617ec3a0-193d-57f3-84f5-3afd39b71aad,,,Video1-2(Control),,,,,,,,,Video1-2(Control)
10/31/21 10:29,10/31/21 10:32,IP Address,99.91.124.180,100,230,TRUE,10/31/21 10:32,R_2wh5DL9aY0AEqbW,,,,,33.68710327,-84.15100098,anonymous,EN,3.934,10.681,11.319,10,Female,30-40,High school diploma,,,,,,,,,25.581,183.377,190.986,18,,,,,,,,,,,,,1.94,10.671,11.485,16,4 - very enthusiastic,5 - extremely professional,5 - extremely knowledgeable,4 - very clearly,4 - very effective,2.037,12.588,13.232,19,Introduction to Python,All of the above,Both A & B,Python is a compiled programming language with a faster and more efficient execution time than interpreted programming languages,Easy to Learn,617ec439-d09f-d990-baa7-e8d21f3c5de6,,,,,,,,Video2-1(Treatment),,,,Video2-1(Treatment)
10/31/21 10:28,10/31/21 10:32,IP Address,75.182.57.21,100,282,TRUE,10/31/21 10:32,R_293OH1Uhxwd0ko7,,,,,33.97390747,-81.23449707,anonymous,EN,1.477,10.37,11.68,9,Female,50+,Bachelor‰Ûªs degree,,,,,,,,,,,,,,,,,2.95,3.736,207.094,3,,,,,3.656,18.289,20.128,9,2 - slightly enthusiastic,3 - moderately professional,3 - moderately knowledgeable,2 - slightly clearly,2 - slightly effective,4.106,39.01,40.637,12,Introduction to Python,All of the above,All of the above,Python is an object oriented programming language,Great Advanced Language,617ec439-49ca-90e2-9615-3a521bb1e097,,,,,,,,,,Video3-1(Treatment),,Video3-1(Treatment)
